Schema,Table,Column,Data Type,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key References,Description,Confidence %,Check Constraint,Default Value
Purchasing,PurchaseOrderDetail,RejectedQty,decimal,No,No,No,,The quantity of received product that was rejected during quality inspection and not accepted into inventory. A value of 0 indicates all received goods passed inspection. Non-zero values indicate quality issues with the vendor shipment.,,,
Purchasing,PurchaseOrderDetail,StockedQty,decimal,No,No,No,,"The quantity of received product that was accepted and placed into inventory stock, calculated as ReceivedQty minus RejectedQty. Represents the net usable quantity added to inventory from this purchase order line.",,,
Purchasing,PurchaseOrderDetail,ModifiedDate,datetime,No,No,No,,The date and time when this purchase order detail record was last modified. Used for auditing and change tracking purposes.,,,
Purchasing,PurchaseOrderHeader,PurchaseOrderID,int,No,Yes,No,,The unique identifier for each purchase order. Serves as the primary key of this table and is referenced by Purchasing.PurchaseOrderDetail to link line items back to their parent order.,,,
Purchasing,PurchaseOrderHeader,RevisionNumber,tinyint,No,No,No,,"Tracks the number of times the purchase order has been revised or updated since its creation. A value of 4 is the most common, suggesting most orders go through a standard revision cycle.",,,
Purchasing,PurchaseOrderHeader,Status,tinyint,No,No,No,,"Represents the current lifecycle status of the purchase order. The 4 possible values likely correspond to: 1=Pending, 2=Approved, 3=Rejected, 4=Complete (or similar workflow states).",,,
Purchasing,PurchaseOrderHeader,EmployeeID,int,No,No,Yes,HumanResources.Employee.BusinessEntityID,References the employee (purchasing agent) who created or is responsible for the purchase order. Links to HumanResources.Employee via BusinessEntityID.,,,
Purchasing,PurchaseOrderHeader,VendorID,int,No,No,Yes,Purchasing.Vendor.BusinessEntityID,References the vendor (supplier) to whom the purchase order was issued. Links to Purchasing.Vendor via BusinessEntityID.,,,
Purchasing,PurchaseOrderHeader,ShipMethodID,int,No,No,Yes,Purchasing.ShipMethod.ShipMethodID,References the shipping method selected for delivery of the ordered goods. Links to Purchasing.ShipMethod via ShipMethodID.,,,
Purchasing,PurchaseOrderHeader,OrderDate,datetime,No,No,No,,The date on which the purchase order was placed with the vendor.,,,
Purchasing,PurchaseOrderHeader,ShipDate,datetime,Yes,No,No,,"The expected or actual date on which the ordered goods were shipped by the vendor. Nullable, as some orders may not yet have shipped.",,,
Purchasing,PurchaseOrderHeader,SubTotal,money,No,No,No,,"The pre-tax, pre-freight monetary total of all line items in the purchase order. Represents the sum of line item costs from Purchasing.PurchaseOrderDetail.",,,
Purchasing,PurchaseOrderHeader,TaxAmt,money,No,No,No,,The total tax amount applied to the purchase order.,,,
Purchasing,PurchaseOrderHeader,Freight,money,No,No,No,,The shipping/freight cost associated with delivering the purchase order.,,,
Purchasing,PurchaseOrderHeader,TotalDue,money,No,No,No,,"The total amount due to the vendor for this purchase order, calculated as SubTotal + TaxAmt + Freight. Represents the final payable amount.",,,
Purchasing,PurchaseOrderHeader,ModifiedDate,datetime,No,No,No,,The date and time when the purchase order record was last modified. Used for auditing and change tracking.,,,
Purchasing,ShipMethod,ShipMethodID,int,No,Yes,No,,The primary key and unique identifier for each shipping method. An integer surrogate key used to reference a specific shipping method from order tables.,,,
Purchasing,ShipMethod,Name,Name,No,No,No,,"The descriptive name of the shipping method or carrier service (e.g., 'OVERNIGHT J-FAST', 'CARGO TRANSPORT 5'). This is the human-readable label displayed to users when selecting a shipping option.",,,
Purchasing,ShipMethod,ShipBase,money,No,No,No,,"The base (fixed) shipping cost charged for using this shipping method, regardless of weight or quantity. Represents the flat fee component of the shipping cost calculation.",,,
Purchasing,ShipMethod,ShipRate,money,No,No,No,,The per-unit or per-weight shipping rate charged in addition to the base fee. Used to calculate the variable portion of the total shipping cost.,,,
Purchasing,ShipMethod,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each shipping method row. Used for replication, data synchronization, or merge operations across distributed database environments.",,,
Purchasing,ShipMethod,ModifiedDate,datetime,No,No,No,,The date and time when the shipping method record was last modified. Used for auditing and change tracking purposes.,,,
Purchasing,Vendor,BusinessEntityID,int,No,Yes,Yes,Person.BusinessEntity.BusinessEntityID,"The primary key and foreign key linking this vendor record to the Person.BusinessEntity table. Every vendor must first be registered as a business entity, and this ID serves as the unique identifier for the vendor throughout the purchasing system.",,,
Purchasing,Vendor,AccountNumber,AccountNumber,No,No,No,,"A unique alphanumeric account number assigned to each vendor for identification and reference in purchasing transactions. The format appears to be a truncated vendor name followed by a sequence number (e.g., 'ALLENSON0001').",,,
Purchasing,Vendor,Name,Name,No,No,No,,The full business name of the vendor company. Used for display and identification purposes throughout the purchasing process.,,,
Purchasing,Vendor,CreditRating,tinyint,No,No,No,,A numeric rating (1-5) representing the vendor's creditworthiness and reliability. Lower values likely indicate better credit standing. Used to assess vendor financial risk in purchasing decisions.,,,
Purchasing,Vendor,PreferredVendorStatus,Flag,No,No,No,,A boolean flag indicating whether this vendor is a preferred supplier. Preferred vendors are prioritized for purchasing decisions. The majority of vendors (most samples show 'true') are marked as preferred.,,,
Purchasing,Vendor,ActiveFlag,Flag,No,No,No,,A boolean flag indicating whether the vendor is currently active and available for purchasing. Inactive vendors would be excluded from new purchase orders while retaining historical data.,,,
Purchasing,Vendor,PurchasingWebServiceURL,nvarchar,Yes,No,No,,"The URL of the vendor's web service endpoint used for electronic purchasing integration. Only a small subset of vendors (approximately 6 out of 104) expose a purchasing web service, making this field optional.",,,
Purchasing,Vendor,ModifiedDate,datetime,No,No,No,,The date and time when the vendor record was last modified. Used for auditing and tracking changes to vendor information over time.,,,
Sales,CountryRegionCurrency,CountryRegionCode,nvarchar,No,Yes,Yes,Person.CountryRegion.CountryRegionCode,The ISO 3166-1 alpha-2 two-letter code identifying a country or region. Forms part of the composite primary key and serves as a foreign key to Person.CountryRegion. Identifies which country or region is being mapped to a currency.,,,
Sales,CountryRegionCurrency,CurrencyCode,nchar,No,Yes,Yes,Sales.Currency.CurrencyCode,The ISO 4217 three-letter currency code identifying the currency used in the corresponding country or region. Forms part of the composite primary key and serves as a foreign key to Sales.Currency. Includes both current and historical/obsolete currencies.,,,
Sales,CountryRegionCurrency,ModifiedDate,datetime,No,No,No,,The date and time when the record was last modified. Used for auditing and change tracking purposes. The presence of only two distinct values suggests bulk data loads or system migrations rather than individual record-level updates.,,,
Sales,CreditCard,CreditCardID,int,No,Yes,No,,Surrogate primary key uniquely identifying each credit card record in the system.,,,
Sales,CreditCard,CardType,nvarchar,No,No,No,,"The brand or network type of the credit card. Only 4 possible values exist: SuperiorCard, Distinguish, ColonialVoice, and Vista — representing fictional card network brands analogous to real-world brands like Visa, MasterCard, etc.",,,
Sales,CreditCard,CardNumber,nvarchar,No,No,No,,"The credit card number, stored as a string. Each value is 14 characters long and appears to be a numeric string, likely representing a masked or tokenized version of the actual card number for security purposes.",,,
Sales,CreditCard,ExpMonth,tinyint,No,No,No,,"The expiration month of the credit card, stored as a small integer (1-12 representing January through December).",,,
Sales,CreditCard,ExpYear,smallint,No,No,No,,"The expiration year of the credit card. Values range from 2005 to 2008, reflecting the time period of the sample data.",,,
Sales,CreditCard,ModifiedDate,datetime,No,No,No,,The date and time when the credit card record was last modified. Used for auditing and change tracking purposes.,,,
Sales,Currency,CurrencyCode,nchar,No,Yes,No,,"The ISO 4217 three-letter currency code that uniquely identifies each currency (e.g., 'USD' for US Dollar, 'CAD' for Canadian Dollar). Serves as the primary key of the table.",,,
Sales,Currency,Name,Name,No,No,No,,"The full human-readable name of the currency (e.g., 'Canadian Dollar', 'Russian Ruble(old)'). Provides a descriptive label for display purposes in reports and user interfaces.",,,
Sales,Currency,ModifiedDate,datetime,No,No,No,,"The date and time when the currency record was last modified. Used for auditing and change tracking purposes. All records share the same date (2008-04-30), indicating a single bulk data load.",,,
Sales,CurrencyRate,CurrencyRateID,int,No,Yes,No,,Surrogate primary key uniquely identifying each currency rate record. Auto-incremented integer assigned to each exchange rate entry.,,,
Sales,CurrencyRate,CurrencyRateDate,datetime,No,No,No,,"The date for which the exchange rate applies. Rates are recorded daily, with 1,097 distinct dates spanning approximately 2011 to 2014.",,,
Sales,CurrencyRate,FromCurrencyCode,nchar,No,No,Yes,Sales.Currency.CurrencyCode,"The source currency code for the exchange rate conversion. Always 'USD' (US Dollar), indicating all rates are expressed relative to the US Dollar as the base currency.",,,
Sales,CurrencyRate,ToCurrencyCode,nchar,No,No,Yes,Sales.Currency.CurrencyCode,"The target currency code to which USD is being converted. Contains 14 distinct ISO 4217 currency codes including major currencies (EUR, GBP, JPY, CAD, AUD) and others (ARS, MXN, SAR, VEB, CNY, BRL, DEM, FRF, USD).",,,
Sales,CurrencyRate,AverageRate,money,No,No,No,,"The average exchange rate from USD to the target currency for the given date, representing the mean rate observed throughout the trading day.",,,
Sales,CurrencyRate,EndOfDayRate,money,No,No,No,,"The closing exchange rate from USD to the target currency at the end of the trading day, representing the final rate at market close.",,,
Sales,CurrencyRate,ModifiedDate,datetime,No,No,No,,"The date and time when the record was last modified, used for auditing and change tracking purposes.",,,
Sales,Customer,CustomerID,int,No,Yes,No,,The primary key and unique identifier for each customer record in the system.,,,
Sales,Customer,PersonID,int,Yes,No,Yes,Person.Person.BusinessEntityID,Optional foreign key linking the customer to an individual person record in Person.Person. Populated for individual (retail) customers; NULL for store-only customers.,,,
Sales,Customer,StoreID,int,Yes,No,Yes,Sales.Store.BusinessEntityID,Optional foreign key linking the customer to a store/business entity in Sales.Store. Populated only for business/wholesale customers; NULL for individual retail customers.,,,
Sales,Customer,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,Foreign key linking the customer to a sales territory in Sales.SalesTerritory. Defines the geographic sales region the customer belongs to.,,,
Sales,Customer,AccountNumber,varchar,No,No,No,,"A unique, human-readable account number assigned to each customer, formatted as 'AW' followed by an 8-digit number (e.g., 'AW00026309'). Used as a business-facing customer identifier.",,,
Sales,Customer,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) for the customer record, used for replication and row-level identification across distributed systems.",,,
Sales,Customer,ModifiedDate,datetime,No,No,No,,"Timestamp recording when the customer record was last modified. All records show the same date (2014-09-12), indicating a bulk load or migration event.",,,
Sales,PersonCreditCard,BusinessEntityID,int,No,Yes,Yes,Person.Person.BusinessEntityID,"The unique identifier of the person who owns or is associated with the credit card. This is a foreign key referencing Person.Person.BusinessEntityID, identifying the customer in the relationship.",,,
Sales,PersonCreditCard,CreditCardID,int,No,Yes,Yes,Sales.CreditCard.CreditCardID,"The unique identifier of the credit card associated with the person. This is a foreign key referencing Sales.CreditCard.CreditCardID, identifying the specific credit card in the relationship.",,,
Sales,PersonCreditCard,ModifiedDate,datetime,No,No,No,,The date and time when the person-credit card association record was last modified. This is a standard audit column used throughout the AdventureWorks database to track data changes.,,,
Sales,SalesOrderDetail,SalesOrderID,int,No,No,Yes,Sales.SalesOrderHeader.SalesOrderID,"Foreign key referencing the parent sales order in Sales.SalesOrderHeader. Identifies which order this line item belongs to. Multiple detail rows share the same SalesOrderID, forming the line items of a single order.",,,
Sales,SalesOrderDetail,SalesOrderDetailID,int,No,Yes,No,,Surrogate primary key uniquely identifying each sales order line item across all orders. Auto-incremented integer that provides a globally unique identifier for every detail record.,,,
Sales,SalesOrderDetail,CarrierTrackingNumber,nvarchar,Yes,No,No,,"The shipment tracking number assigned by the carrier for the package containing this line item. Approximately 50% null, indicating it is populated only when the order has been shipped and a tracking number is available.",,,
Sales,SalesOrderDetail,OrderQty,smallint,No,No,No,,The quantity of the product ordered on this line item. A smallint indicating how many units of the product were purchased.,,,
Sales,SalesOrderDetail,ProductID,int,No,No,Yes,Sales.SpecialOfferProduct.ProductID,"Foreign key identifying the specific product ordered on this line item. References Sales.SpecialOfferProduct (in conjunction with SpecialOfferID) to validate the product-offer combination, and transitively references Production.Product.",,,
Sales,SalesOrderDetail,SpecialOfferID,int,No,No,Yes,Sales.SpecialOfferProduct.SpecialOfferID,"Foreign key identifying the special promotional offer applied to this line item. Combined with ProductID, references Sales.SpecialOfferProduct to validate that the offer applies to the ordered product. SpecialOfferID=1 represents 'No Discount' (the default), which dominates the sample values.",,,
Sales,SalesOrderDetail,UnitPrice,money,No,No,No,,"The selling price per unit of the product at the time of the order, in the order's currency. This is the price before any discount is applied.",,,
Sales,SalesOrderDetail,UnitPriceDiscount,money,No,No,No,,"The fractional discount rate applied to the unit price for this line item, expressed as a decimal (e.g., 0.10 = 10% discount). Corresponds to the discount percentage from the associated special offer. A value of 0 means no discount was applied.",,,
Sales,SalesOrderDetail,LineTotal,numeric,No,No,No,,"The computed total monetary value for this line item, calculated as UnitPrice * OrderQty * (1 - UnitPriceDiscount). Represents the actual revenue amount for this product line after discounts.",,,
Sales,SalesOrderDetail,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) for the row, used for replication and merge operations. Standard AdventureWorks pattern for enabling row-level tracking across distributed systems.",,,
Sales,SalesOrderDetail,ModifiedDate,datetime,No,No,No,,The date and time when the row was last modified. Used for auditing and change tracking purposes.,,,
Sales,SalesOrderHeader,SalesOrderID,int,No,Yes,No,,The primary key and unique identifier for each sales order. Used to reference this order from child tables such as Sales.SalesOrderDetail and Sales.SalesOrderHeaderSalesReason.,,,
Sales,SalesOrderHeader,RevisionNumber,tinyint,No,No,No,,"Tracks the number of times the sales order has been revised or updated. Only values 8 and 9 appear, suggesting these records have been through multiple revision cycles.",,,
Sales,SalesOrderHeader,OrderDate,datetime,No,No,No,,The date and time when the sales order was placed by the customer.,,,
Sales,SalesOrderHeader,DueDate,datetime,No,No,No,,The date by which the order is expected to be fulfilled or delivered to the customer.,,,
Sales,SalesOrderHeader,ShipDate,datetime,Yes,No,No,,"The actual date the order was shipped. Nullable, as some orders may not yet have been shipped at the time of record creation.",,,
Sales,SalesOrderHeader,Status,tinyint,No,No,No,,"An enumerated status code representing the current state of the sales order. All records have value 5, which likely corresponds to 'Shipped' or 'Completed' in the AdventureWorks status enumeration (1=In Process, 2=Approved, 3=Backordered, 4=Rejected, 5=Shipped, 6=Cancelled).",,,
Sales,SalesOrderHeader,OnlineOrderFlag,Flag,No,No,No,,"A boolean flag indicating whether the order was placed online (true) or through a salesperson (false). Approximately 87.8% of orders are online, matching the null rate of SalesPersonID.",,,
Sales,SalesOrderHeader,SalesOrderNumber,nvarchar,No,No,No,,"A human-readable, formatted sales order number with the prefix 'SO' followed by a numeric identifier (e.g., 'SO55838'). Used as the business-facing order reference number.",,,
Sales,SalesOrderHeader,PurchaseOrderNumber,OrderNumber,Yes,No,No,,"The customer's purchase order number, provided when the customer is a business placing an order against their own internal PO system. Null for online/individual orders (~87.8% null).",,,
Sales,SalesOrderHeader,AccountNumber,AccountNumber,Yes,No,No,,"The customer's account number in the format '10-4030-XXXXXX' or '10-4020-XXXXXX', used for billing and account identification purposes.",,,
Sales,SalesOrderHeader,CustomerID,int,No,No,Yes,Sales.Customer.CustomerID,"Foreign key referencing Sales.Customer, identifying the customer who placed the order.",,,
Sales,SalesOrderHeader,SalesPersonID,int,Yes,No,Yes,Sales.SalesPerson.BusinessEntityID,"Foreign key referencing Sales.SalesPerson, identifying the salesperson responsible for the order. Null for online orders (~87.8% null), populated only for orders placed through a sales representative.",,,
Sales,SalesOrderHeader,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,"Foreign key referencing Sales.SalesTerritory, identifying the geographic sales territory associated with the order. Used for sales performance tracking and territory-based reporting.",,,
Sales,SalesOrderHeader,BillToAddressID,int,No,No,Yes,Person.Address.AddressID,"Foreign key referencing Person.Address, identifying the billing address for the order where invoices are sent.",,,
Sales,SalesOrderHeader,ShipToAddressID,int,No,No,Yes,Person.Address.AddressID,"Foreign key referencing Person.Address, identifying the shipping address where the order will be physically delivered.",,,
Sales,SalesOrderHeader,ShipMethodID,int,No,No,Yes,Purchasing.ShipMethod.ShipMethodID,"Foreign key referencing Purchasing.ShipMethod, identifying the shipping carrier or method used to deliver the order. Only 2 of the 5 available shipping methods are used for sales orders.",,,
Sales,SalesOrderHeader,CreditCardID,int,Yes,No,Yes,Sales.CreditCard.CreditCardID,"Foreign key referencing Sales.CreditCard, identifying the credit card used to pay for the order. Null for approximately 3.6% of orders, which may represent non-credit-card payment methods or offline orders.",,,
Sales,SalesOrderHeader,CreditCardApprovalCode,varchar,Yes,No,No,,"The authorization or approval code returned by the credit card processor when the payment was approved. Null when no credit card is used (3.6% null, matching CreditCardID null rate).",,,
Sales,SalesOrderHeader,CurrencyRateID,int,Yes,No,Yes,Sales.CurrencyRate.CurrencyRateID,"Foreign key referencing Sales.CurrencyRate, identifying the exchange rate used to convert the order total to a foreign currency. Null for domestic (USD) orders, which represent approximately 55.5% of all orders.",,,
Sales,SalesOrderHeader,SubTotal,money,No,No,No,,"The pre-tax, pre-freight subtotal of all line items in the order, representing the sum of extended prices from Sales.SalesOrderDetail.",,,
Sales,SalesOrderHeader,TaxAmt,money,No,No,No,,"The total tax amount charged on the order, calculated based on applicable tax rates for the shipping destination.",,,
Sales,SalesOrderHeader,Freight,money,No,No,No,,"The shipping and handling charges for the order, based on the selected shipping method and order weight/size.",,,
Sales,SalesOrderHeader,TotalDue,money,No,No,No,,"The total amount due for the order, computed as SubTotal + TaxAmt + Freight. This is the final amount charged to the customer.",,,
Sales,SalesOrderHeader,Comment,nvarchar,Yes,No,No,,"An optional free-text comment or note associated with the sales order. Nearly always null (99.9%), used only in exceptional cases.",,,
Sales,SalesOrderHeader,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) assigned to each sales order row, used for replication and data synchronization purposes.",,,
Sales,SalesOrderHeader,ModifiedDate,datetime,No,No,No,,"The date and time when the sales order record was last modified, used for auditing and change tracking.",,,
Sales,SalesOrderHeaderSalesReason,SalesOrderID,int,No,Yes,Yes,Sales.SalesOrderHeader.SalesOrderID,"Foreign key referencing the sales order in Sales.SalesOrderHeader. Together with SalesReasonID, forms the composite primary key of this junction table. Identifies which sales order is associated with a given purchase reason.",,,
Sales,SalesOrderHeaderSalesReason,SalesReasonID,int,No,Yes,Yes,Sales.SalesReason.SalesReasonID,"Foreign key referencing a purchase reason in Sales.SalesReason. Together with SalesOrderID, forms the composite primary key. Identifies the motivation (e.g., price, promotion, advertising) attributed to the sales order.",,,
Sales,SalesOrderHeaderSalesReason,ModifiedDate,datetime,No,No,No,,Timestamp recording when the association between the sales order and sales reason was last created or modified. Standard audit column used throughout the AdventureWorks database.,,,
Sales,SalesPerson,BusinessEntityID,int,No,No,Yes,HumanResources.Employee.BusinessEntityID,"Primary key and foreign key identifying the salesperson. References HumanResources.Employee.BusinessEntityID, meaning each salesperson is also an employee. This is a specialization pattern where the Sales.SalesPerson table extends the employee record with sales-specific attributes.",,,
Sales,SalesPerson,TerritoryID,int,Yes,No,Yes,Sales.SalesTerritory.TerritoryID,"Foreign key referencing Sales.SalesTerritory, indicating the geographic sales territory currently assigned to this salesperson. A salesperson is assigned to one territory at a time, though territory history is tracked separately in Sales.SalesTerritoryHistory.",,,
Sales,SalesPerson,SalesQuota,money,Yes,No,No,,"The sales quota (target revenue) assigned to the salesperson, expressed in monetary units. Only two distinct values exist (250,000 and 300,000), suggesting quota tiers rather than individually negotiated targets. Nullable, indicating some salespeople may not have a quota set.",,,
Sales,SalesPerson,Bonus,money,No,No,No,,"The bonus amount paid to the salesperson, expressed in monetary units. Values range from 0 to 6,700, with 14 distinct values across 17 rows, suggesting individually determined bonuses based on performance.",,,
Sales,SalesPerson,CommissionPct,smallmoney,No,No,No,,"The commission rate (as a decimal percentage) earned by the salesperson on sales. Values range from 0 to 0.02 (0% to 2%), with 8 distinct rates, suggesting tiered or individually negotiated commission structures.",,,
Sales,SalesPerson,SalesYTD,money,No,No,No,,"The total sales revenue generated by the salesperson from the beginning of the current fiscal year to date. All 17 values are unique, reflecting individual performance levels ranging from ~$172K to ~$4.25M.",,,
Sales,SalesPerson,SalesLastYear,money,No,No,No,,"The total sales revenue generated by the salesperson during the previous fiscal year. Some salespeople have a value of 0, likely indicating they were hired during the current year and had no prior-year sales.",,,
Sales,SalesPerson,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) for the row, used for replication and data synchronization purposes. Each row has a unique GUID.",,,
Sales,SalesPerson,ModifiedDate,datetime,No,No,No,,The date and time when the record was last modified. Used for auditing and change tracking purposes.,,,
Sales,SalesPersonQuotaHistory,BusinessEntityID,int,No,No,Yes,Sales.SalesPerson.BusinessEntityID,Foreign key referencing the salesperson in Sales.SalesPerson. Identifies which salesperson this quota record belongs to. Part of the composite primary key.,,,
Sales,SalesPersonQuotaHistory,QuotaDate,datetime,No,Yes,No,,"The effective date of the sales quota assignment, representing the end of a quota period. Together with BusinessEntityID, forms the composite primary key. Dates follow a roughly quarterly pattern (end of February, May, August, November/December) from May 2011 through March 2014.",,,
Sales,SalesPersonQuotaHistory,SalesQuota,money,No,No,No,,The monetary sales quota (target) assigned to the salesperson for the given quota period. Stored as a money type representing the dollar amount the salesperson is expected to achieve.,,,
Sales,SalesPersonQuotaHistory,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) for each row, used for replication and row-level identification purposes. Every row has a unique GUID.",,,
Sales,SalesPersonQuotaHistory,ModifiedDate,datetime,No,No,No,,The date and time when the quota record was last modified. Used for auditing and change tracking purposes.,,,
Sales,SalesReason,SalesReasonID,int,No,Yes,No,,The primary key and unique identifier for each sales reason record. An auto-incremented integer that uniquely identifies each reason a customer may have for making a purchase.,,,
Sales,SalesReason,Name,Name,No,No,No,,"The descriptive name of the sales reason, representing the specific motivation or influence behind a customer's purchase decision (e.g., 'Price', 'Quality', 'Television Advertisement', 'Demo Event').",,,
Sales,SalesReason,ReasonType,Name,No,No,No,,"A categorical classification grouping sales reasons into broader types: 'Marketing' (for advertising and brand-related reasons), 'Promotion' (for promotional activities), and 'Other' (for miscellaneous reasons). Acts as an enum/category field.",,,
Sales,SalesReason,ModifiedDate,datetime,No,No,No,,The date and time when the sales reason record was last modified. Used for auditing and tracking changes to the reference data.,,,
Sales,SalesTaxRate,SalesTaxRateID,int,No,Yes,No,,Primary key uniquely identifying each sales tax rate record.,,,
Sales,SalesTaxRate,StateProvinceID,int,No,No,Yes,Person.StateProvince.StateProvinceID,"Foreign key referencing Person.StateProvince, identifying the state or province to which this tax rate applies.",,,
Sales,SalesTaxRate,TaxType,tinyint,No,No,No,,"Enumeration indicating the category or type of tax. Only 3 possible values (1, 2, 3), likely representing categories such as state/provincial sales tax, combined tax, and VAT/output tax.",,,
Sales,SalesTaxRate,TaxRate,smallmoney,No,No,No,,The percentage tax rate applied to taxable sales in the associated state/province for the given tax type. Values range from 5% to 19.6%.,,,
Sales,SalesTaxRate,Name,Name,No,No,No,,"Human-readable name describing the tax rate, such as 'California State Sales Tax', 'Canadian GST', or 'United Kingdom Output Tax'.",,,
Sales,SalesTaxRate,rowguid,uniqueidentifier,No,No,No,,"A globally unique identifier (GUID) for the row, used for replication and data synchronization purposes.",,,
Sales,SalesTaxRate,ModifiedDate,datetime,No,No,No,,"The date and time when the record was last modified. All records share the same date (2008-04-30), indicating a bulk load or initial data population.",,,
Sales,SalesTerritory,TerritoryID,int,No,Yes,No,,"The primary key and unique identifier for each sales territory. An auto-incrementing integer used to reference this territory from related tables such as Sales.SalesPerson, Sales.Customer, Sales.SalesOrderHeader, and Sales.SalesTerritoryHistory.",,,
Sales,SalesTerritory,Name,Name,No,No,No,,"The human-readable name of the sales territory (e.g., 'Southwest', 'United Kingdom', 'Australia'). Used for display and reporting purposes to identify the geographic sales region.",,,
Sales,SalesTerritory,CountryRegionCode,nvarchar,No,No,Yes,Person.CountryRegion.CountryRegionCode,"The ISO 3166-1 alpha-2 country code identifying the country or region this sales territory belongs to. Foreign key referencing Person.CountryRegion. Values include US, GB, FR, DE, CA, AU — indicating territories span the United States, United Kingdom, France, Germany, Canada, and Australia.",,,
Sales,SalesTerritory,Group,nvarchar,No,No,No,,"A high-level geographic grouping for the sales territory. Only three values exist: 'North America', 'Europe', and 'Pacific'. Used to roll up territory-level sales data into broader regional summaries.",,,
Sales,SalesTerritory,SalesYTD,money,No,No,No,,"The total sales revenue generated within this territory for the current fiscal year to date, stored in monetary units. Used for performance tracking and quota comparison.",,,
Sales,SalesTerritory,SalesLastYear,money,No,No,No,,The total sales revenue generated within this territory during the previous fiscal year. Used for year-over-year performance comparison.,,,
Sales,SalesTerritory,CostYTD,money,No,No,No,,"The total costs associated with this sales territory for the current fiscal year to date. Currently all values are zero, suggesting this field is reserved for future use or not yet populated.",,,
Sales,SalesTerritory,CostLastYear,money,No,No,No,,"The total costs associated with this sales territory for the previous fiscal year. Currently all values are zero, suggesting this field is reserved for future use or not yet populated.",,,
Sales,SalesTerritory,rowguid,uniqueidentifier,No,Yes,No,,A globally unique identifier (GUID) for each sales territory row. Used for replication and data synchronization purposes to uniquely identify records across distributed systems.,,,
Sales,SalesTerritory,ModifiedDate,datetime,No,No,No,,"The date and time when the territory record was last modified. All records share the same date (2008-04-30), indicating a bulk load or migration event. Used for auditing and change tracking.",,,
Sales,SalesTerritoryHistory,BusinessEntityID,int,No,No,Yes,Sales.SalesPerson.BusinessEntityID,The unique identifier of the salesperson whose territory assignment is being recorded. References Sales.SalesPerson to identify which sales representative this history record belongs to.,,,
Sales,SalesTerritoryHistory,TerritoryID,int,No,No,Yes,Sales.SalesTerritory.TerritoryID,The identifier of the sales territory to which the salesperson was assigned during the period defined by StartDate and EndDate. References Sales.SalesTerritory to identify the geographic region.,,,
Sales,SalesTerritoryHistory,StartDate,datetime,No,Yes,No,,"The date when the salesperson's assignment to the specified territory began. Together with BusinessEntityID and TerritoryID, forms part of the composite primary key to uniquely identify each assignment period.",,,
Sales,SalesTerritoryHistory,EndDate,datetime,Yes,No,No,,"The date when the salesperson's assignment to the specified territory ended. A NULL value indicates the assignment is currently active (the salesperson is still assigned to that territory). Only 3 distinct non-null end dates exist, suggesting most current assignments are still active.",,,
Sales,SalesTerritoryHistory,rowguid,uniqueidentifier,No,Yes,No,,"A globally unique identifier (GUID) assigned to each row, used for replication and row-level identification across distributed systems. Each value is unique across all 17 rows.",,,
Sales,SalesTerritoryHistory,ModifiedDate,datetime,No,No,No,,The date and time when the record was last modified. Used for auditing and tracking when territory assignment records were created or updated.,,,
Sales,ShoppingCartItem,ShoppingCartItemID,int,No,Yes,No,,The primary key and unique identifier for each shopping cart line item. Auto-incremented integer that uniquely identifies each product entry in any shopping cart.,,,
Sales,ShoppingCartItem,ShoppingCartID,nvarchar,No,No,No,,"Identifies the shopping cart session this item belongs to. Stored as a string (nvarchar) rather than an integer FK, suggesting it is a session-based or token-based cart identifier. Multiple items can share the same ShoppingCartID, grouping them into one cart.",,,
Sales,ShoppingCartItem,Quantity,int,No,No,No,,The number of units of the product the customer has added to their shopping cart. Represents the desired purchase quantity for this line item.,,,
Sales,ShoppingCartItem,ProductID,int,No,No,Yes,Production.Product.ProductID,"Foreign key referencing the product being added to the cart. Links to Production.Product to identify which specific product (by ID 862, 874, or 881) the customer intends to purchase.",,,
Sales,ShoppingCartItem,DateCreated,datetime,No,No,No,,The timestamp when this shopping cart item was first added to the cart. Used to track cart age and potentially expire old cart items.,,,
Sales,ShoppingCartItem,ModifiedDate,datetime,No,No,No,,"The timestamp of the most recent modification to this cart item record, such as a quantity update. Standard audit column used throughout the AdventureWorks schema.",,,
Sales,SpecialOffer,SpecialOfferID,int,No,Yes,No,,Primary key uniquely identifying each special offer or promotional discount record.,,,
Sales,SpecialOffer,Description,nvarchar,No,No,No,,"Human-readable name or label for the special offer, such as 'Half-Price Pedal Sale', 'Volume Discount 41 to 60', or 'No Discount'.",,,
Sales,SpecialOffer,DiscountPct,smallmoney,No,No,No,,"The discount percentage applied to the product price when this offer is used, stored as a decimal (e.g., 0.10 = 10%, 0.50 = 50%). A value of 0 indicates no discount.",,,
