Schema,Table,Column,Data Type,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key References,Description,Confidence %,Check Constraint,Default Value
Sales,SpecialOffer,MinQty,int,No,No,No,,The minimum quantity of items that must be purchased to qualify for the discount.,,,
Sales,SpecialOffer,MaxQty,int,Yes,No,No,,The maximum quantity of items allowed for the discount tier; NULL usually indicates no upper limit.,,,
Sales,SpecialOffer,rowguid,uniqueidentifier,No,No,No,,"ROWGUIDCOL number uniquely identifying the record, used for database replication.",,,
Sales,SpecialOffer,ModifiedDate,datetime,No,No,No,,The date and time the record was last updated.,,,
Sales,SpecialOfferProduct,SpecialOfferID,int,No,No,Yes,Sales.SpecialOffer.SpecialOfferID,Primary key and foreign key referencing Sales.SpecialOffer. Identifies the specific promotion or discount program.,,,
Sales,SpecialOfferProduct,ProductID,int,No,No,Yes,Production.Product.ProductID,Primary key and foreign key referencing Production.Product. Identifies the specific item eligible for the associated special offer.,,,
Sales,SpecialOfferProduct,rowguid,uniqueidentifier,No,Yes,No,,Unique identifier used for database replication and synchronization.,,,
Sales,SpecialOfferProduct,ModifiedDate,datetime,No,No,No,,The date and time the mapping between the product and the special offer was last updated.,,,
Sales,Store,BusinessEntityID,int,No,No,Yes,Person.BusinessEntity.BusinessEntityID,"Primary key and foreign key linking to the base Person.BusinessEntity record, identifying the store as a unique legal entity.",,,
Sales,Store,Name,Name,No,No,No,,The registered or trade name of the store or retail outlet.,,,
Sales,Store,SalesPersonID,int,Yes,No,Yes,Sales.SalesPerson.BusinessEntityID,The ID of the internal salesperson assigned to manage the relationship and sales for this specific store account.,,,
Sales,Store,Demographics,xml,Yes,No,No,,"XML-formatted data containing store survey results, including annual revenue, bank name, business type, year opened, specialty, and square footage.",,,
Sales,Store,rowguid,uniqueidentifier,No,Yes,No,,A globally unique identifier used for tracking the row across different database instances or for replication purposes.,,,
Sales,Store,ModifiedDate,datetime,No,No,No,,The date and time the store record was last updated.,,,
